Target Company Name;Full Name;P_ID;Primary SIC Code;Dimensions;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
BARRICK GOLD CORP;Gregory C. Wilkins;2055Gregory C. Wilkins;1041;NameOf Company;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Barrick Gold Corporation;Barrick Gold Corporation;Barrick Gold Corporation;Barrick Gold Corporation;Barrick Gold Corporation;Barrick Gold Corporation;Barrick Gold Corporation;Barrick Gold Corporation;Barrick Gold Corporation;Barrick Gold Corporation;Barrick Gold Corporation;Barrick Gold Corporation;Barrick Gold Corporation;Barrick Gold Corporation;Barrick Gold Corporation;Barrick Gold Corporation;Barrick Gold Corporation;Barrick Gold Corporation;Barrick Gold Corporation;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
BARRICK GOLD CORP;Gregory C. Wilkins;2055Gregory C. Wilkins;1041;Titles;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;D;D;D;D;D;D;D;D;D;D;D;D;D;L;L;L;L;L;L;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
BARRICK GOLD CORP;Gregory C. Wilkins;2055Gregory C. Wilkins;1041;DesignationDetail;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Director;Director;Director;Director;Director;Director;Director;Director;Director;Director;Director;Director;Director;the Chief Executive Officer and President , Director ;the Chief Executive Officer and President , Director ;the Chief Executive Officer and President , Director ;the Chief Executive Officer and President , Director ;the Chief Executive Officer and President , Director ;the Chief Executive Officer and President ,Executive Vice Chairman, Director ;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
BARRICK GOLD CORP;Gregory C. Wilkins;2055Gregory C. Wilkins;1041;Changes;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;1;1;1;2;1;1;1;2;1;1;1;2;1;2;1;1;1;1;2;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
BARRICK GOLD CORP;Gregory C. Wilkins;2055Gregory C. Wilkins;1041;Board Memberships;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
BARRICK GOLD CORP;Peter Munk, C.C.;2055Peter Munk, C.C.;1041;Companies;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;C;C;C;C;C;C;C;C;C;C;C;C;A;A;A;A;A;A;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;A;A;Z;Z;Z;Z;A;Z;Z;Z;Z;Z;Z;Z
BARRICK GOLD CORP;Peter Munk, C.C.;2055Peter Munk, C.C.;1041;NameOf Company;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;So. Pacific Hotel Corp.,;So. Pacific Hotel Corp.,;So. Pacific Hotel Corp.,;So. Pacific Hotel Corp.,;So. Pacific Hotel Corp.,;So. Pacific Hotel Corp.,;So. Pacific Hotel Corp.,;So. Pacific Hotel Corp.,;So. Pacific Hotel Corp.,;So. Pacific Hotel Corp.,;So. Pacific Hotel Corp.,;So. Pacific Hotel Corp.,;Barrick Resources, ;Barrick Resources, ;Barrick Gold Corp (formerly Barrick Resources);Barrick Gold Corp (formerly Barrick Resources);Barrick Gold Corp (formerly Barrick Resources);Barrick Gold Corp (formerly Barrick Resources);The Horsham Corp.,;The Horsham Corp.,;The Horsham Corp.,;The Horsham Corp.,;The Horsham Corp.,;The Horsham Corp.,;The Horsham Corp.,;The Horsham Corp.,;The Horsham Corp.,;TriZec Hahn Corp., ;TriZec Hahn Corp., ;TriZec Hahn Corp., ;TriZec Hahn Corp., ;TriZec Hahn Corp., ;TriZec Hahn Corp., ;TriZec Hahn Corp., ;TriZec Hahn Corp., ;TriZec Hahn Corp., ;TriZec Hahn Corp., ;TriZec Hahn Corp., ;TriZec Hahn Corp., ;Barrick Gold Corporation ;Barrick Gold Corporation ;Z;Z;Z;Z;Barrick Gold Corporation ;Z;Z;Z;Z;Z;Z;Z
BARRICK GOLD CORP;Peter Munk, C.C.;2055Peter Munk, C.C.;1041;Titles;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;K;K;K;K;K;K;K;K;K;K;K;K;D;D;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;L;L;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
BARRICK GOLD CORP;Peter Munk, C.C.;2055Peter Munk, C.C.;1041;DesignationDetail;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;chmn., CEO,;chmn., CEO,;chmn., CEO,;chmn., CEO,;chmn., CEO,;chmn., CEO,;chmn., CEO,;chmn., CEO,;chmn., CEO,;chmn., CEO,;chmn., CEO,;chmn., CEO,;chmn., ;chmn., ;founder, chmn., CEO;founder, chmn., CEO;founder, chmn., CEO;founder, chmn., CEO;chmn., CEO;chmn., CEO;chmn., CEO;chmn., CEO;chmn., CEO;chmn., CEO;chmn., CEO;chmn., CEO;chmn., CEO;chmn., pres., CEO,;chmn., pres., CEO,;chmn., pres., CEO,;chmn., pres., CEO,;chmn., pres., CEO,;chmn., pres., CEO,;chmn., pres., CEO,;chmn., pres., CEO,;chmn., pres., CEO,;chmn., pres., CEO,;chmn., pres., CEO,;chmn., pres., CEO,;Chief Executive Officer ;Chief Executive Officer ;Z;Z;Z;Z;Chairman;Z;Z;Z;Z;Z;Z;Z
BARRICK GOLD CORP;Peter Munk, C.C.;2055Peter Munk, C.C.;1041;Changes;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;1;1;1;1;1;1;1;1;1;1;1;1;3;1;2;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;2;2;1;2;2;1;1;3;1;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
BARRICK GOLD CORP;Peter Munk, C.C.;2055Peter Munk, C.C.;1041;Board Memberships;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
BARRICK GOLD CORP;Aaron William Regent, C.A;2055Aaron William Regent, C.A;1041;Companies;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;C;C;C;C;C;C;C;C;C;A;A;A;A;Z;Z;Z;Z;Z;Z;Z;Z;Z
BARRICK GOLD CORP;Aaron William Regent, C.A;2055Aaron William Regent, C.A;1041;NameOf Company;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Noranda Inc. ;Noranda Inc. ;Noranda Inc. ;Falconbridge Ltd. (formerly known as Noranda Inc.)(;Falconbridge Ltd. (formerly known as Noranda Inc.)(;Falconbridge Ltd. (formerly known as Noranda Inc.)(;Brookfield Properties;Brookfield Properties;Brookfield Properties;Barrick Gold Corporation ;Barrick Gold Corporation ;Barrick Gold Corporation ;Barrick Gold Corporation ;Z;Z;Z;Z;Z;Z;Z;Z;Z
BARRICK GOLD CORP;Aaron William Regent, C.A;2055Aaron William Regent, C.A;1041;Titles;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;J;J;K;K;K;D;J;J;J;L;L;L;L;Z;Z;Z;Z;Z;Z;Z;Z;Z
BARRICK GOLD CORP;Aaron William Regent, C.A;2055Aaron William Regent, C.A;1041;DesignationDetail;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Chief Financial Officer and Executive Vice President ;Chief Financial Officer and Executive Vice President ;Chief Financial Officer and Executive Vice President ;Chief Executive Officer and President;Chief Executive Officer and President;Chief Executive Officer and President;CO-CEO and Managing partner;CO-CEO and Managing partner;CO-CEO and Managing partner;the Chief Executive Officer and President;the Chief Executive Officer and President;the Chief Executive Officer and President;the Chief Executive Officer and President;Z;Z;Z;Z;Z;Z;Z;Z;Z
BARRICK GOLD CORP;Aaron William Regent, C.A;2055Aaron William Regent, C.A;1041;Changes;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;3;1;1;2;1;1;3;1;1;3;1;1;1;Z;Z;Z;Z;Z;Z;Z;Z;Z
BARRICK GOLD CORP;Aaron William Regent, C.A;2055Aaron William Regent, C.A;1041;Board Memberships;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;1;1;1;1;1;1;1;1;1;2;2;2;2;Z;Z;Z;Z;Z;Z;Z;Z;Z
BARRICK GOLD CORP;Jamie C. Sokalsky;2055Jamie C. Sokalsky;1041;Companies;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;Z;Z;Z;Z;Z;Z;Z;Z;Z
BARRICK GOLD CORP;Jamie C. Sokalsky;2055Jamie C. Sokalsky;1041;NameOf Company;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Barrick Gold Corporation ;Barrick Gold Corporation ;Barrick Gold Corporation ;Barrick Gold Corporation ;Barrick Gold Corporation ;Barrick Gold Corporation ;Barrick Gold Corporation ;Barrick Gold Corporation ;Barrick Gold Corporation ;Barrick Gold Corporation ;Barrick Gold Corporation ;Barrick Gold Corporation ;Barrick Gold Corporation ;Barrick Gold Corporation ;Barrick Gold Corporation ;Barrick Gold Corporation ;Barrick Gold Corporation ;Barrick Gold Corporation ;Barrick Gold Corporation ;Barrick Gold Corporation ;Z;Z;Z;Z;Z;Z;Z;Z;Z
BARRICK GOLD CORP;Jamie C. Sokalsky;2055Jamie C. Sokalsky;1041;Titles;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;D;D;D;D;D;D;C;C;C;C;C;J ;J ;J ;J ;J ;J ;J ;J ;L;Z;Z;Z;Z;Z;Z;Z;Z;Z
BARRICK GOLD CORP;Jamie C. Sokalsky;2055Jamie C. Sokalsky;1041;DesignationDetail;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Vice President ;Vice President ;Vice President ;Vice President ;Vice President ;Vice President ;Chief Financial Officer ;Chief Financial Officer ;Chief Financial Officer ;Chief Financial Officer ;Chief Financial Officer ;Chief Financial Officer ,Executive Vice President ;Chief Financial Officer ,Executive Vice President ;Chief Financial Officer ,Executive Vice President ;Chief Financial Officer ,Executive Vice President ;Chief Financial Officer ,Executive Vice President ;Chief Financial Officer ,Executive Vice President ;Chief Financial Officer ,Executive Vice President ;Chief Financial Officer ,Executive Vice President ;Chief Executive Officer and President ;Z;Z;Z;Z;Z;Z;Z;Z;Z
BARRICK GOLD CORP;Jamie C. Sokalsky;2055Jamie C. Sokalsky;1041;Changes;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;2;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;2;Z;Z;Z;Z;Z;Z;Z;Z;Z
BARRICK GOLD CORP;Jamie C. Sokalsky;2055Jamie C. Sokalsky;1041;Board Memberships;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;Z;Z;Z;Z;Z;Z;Z;Z;Z
BAUSCH & LOMB HLDGS  -REDH;William H. Waltrip;2085William H. Waltrip;3851;Companies;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;Z;Z;C;C;C;C;C;A;A;A;A;A;A;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
BAUSCH & LOMB HLDGS  -REDH;William H. Waltrip;2085William H. Waltrip;3851;NameOf Company;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Eastern Airlines, ;Eastern Airlines, ;Eastern Airlines, ;Eastern Airlines, ;Eastern Airlines, ;World Airlines, NYC, ;World Airlines, NYC, ;World Airlines, NYC, ;World Airlines, NYC, ;World Airlines, NYC, ;World Airlines, NYC, ;World Airlines, NYC, ;World Airlines, NYC, ;World Airlines, NYC, ;World Airlines, NYC, ;Purolator;Purolator;Purolator;IU International Corp.,;IU International Corp.,;IU International Corp.,;IU International Corp.,;Z;Z;Biggers Brothers;Biggers Brothers;Technology Solutions Company;Technology Solutions Company;Technology Solutions Company;Bausch & Lomb;Bausch & Lomb;Bausch & Lomb;Bausch & Lomb;Bausch & Lomb;Bausch & Lomb;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
BAUSCH & LOMB HLDGS  -REDH;William H. Waltrip;2085William H. Waltrip;3851;Titles;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;D;D;D;D;D;J;J;J;J;J;J;J;J;J;J;K;K;K;J;J;J;J;Z;Z;D;D;D;D;D;L;L;L;L;L;L;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
BAUSCH & LOMB HLDGS  -REDH;William H. Waltrip;2085William H. Waltrip;3851;DesignationDetail;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;dir. planning,;dir. planning,;dir. planning,;dir. planning,;dir. planning,;pres., chief operating officer, ;pres., chief operating officer, ;pres., chief operating officer, ;pres., chief operating officer, ;pres., chief operating officer, ;pres., chief operating officer, ;pres., chief operating officer, ;pres., chief operating officer, ;pres., chief operating officer, ;pres., chief operating officer, ;pres., chief exec. officer,;pres., chief exec. officer,;pres., chief exec. officer,;pres., chief operating officer,;pres., chief operating officer,;pres., chief operating officer,;pres., chief operating officer,;Z;Z;CEO;CEO;CEO;CEO;CEO;CEO;CEO;CEO;CEO;CEO;CEO;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
BAUSCH & LOMB HLDGS  -REDH;William H. Waltrip;2085William H. Waltrip;3851;Changes;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;3;1;1;3;1;1;1;Z;Z;3;1;3;1;1;3;1;1;1;1;1;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
BAUSCH & LOMB HLDGS  -REDH;William H. Waltrip;2085William H. Waltrip;3851;Board Memberships;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;4;4;4;4;4;4;4;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
BAUSCH & LOMB HLDGS  -REDH;Ronald L. Zarrella;2085Ronald L. Zarrella;3851;Companies;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;A;A;A;A;Z;Z;A;A;A;C;C;C;C;C;C;C;A;A;A;A;A;A;A;A;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
BAUSCH & LOMB HLDGS  -REDH;Ronald L. Zarrella;2085Ronald L. Zarrella;3851;NameOf Company;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Bausch & Lomb Inc.,;Bausch & Lomb Inc.,;Bausch & Lomb Inc.,;Bausch & Lomb Inc.,;Bausch & Lomb Inc.,;Bausch & Lomb Inc.,;Bausch & Lomb Inc.,;Bausch & Lomb Inc.,;Bausch & Lomb Inc.,;general motors;general motors;general motors;general motors;general motors;general motors;general motors;Bausch & Lomb Inc., ;Bausch & Lomb Inc., ;Bausch & Lomb Inc., ;Bausch & Lomb Inc., ;Bausch & Lomb Inc., ;Bausch & Lomb Inc., ;Bausch & Lomb Inc., ;Bausch & Lomb Inc.,;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
BAUSCH & LOMB HLDGS  -REDH;Ronald L. Zarrella;2085Ronald L. Zarrella;3851;Titles;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;D;D;D;D;D;D;D;D;D;D;D;D;D;K;K;K;L;L;L;L;L;L;L;D;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
BAUSCH & LOMB HLDGS  -REDH;Ronald L. Zarrella;2085Ronald L. Zarrella;3851;DesignationDetail;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;management positions;management positions;management positions;management positions;management positions;management positions;management positions;management positions;president, coo;v.p. north american vehicle sales;v.p. north american vehicle sales;v.p. north american vehicle sales;v.p. north american vehicle sales;exec. v.p. and president noth amercia;exec. v.p. and president noth amercia;exec. v.p. and president noth amercia;chmn., CEO,;chmn., CEO,;chmn., CEO,;chmn., CEO,;chmn., CEO,;chmn., CEO,;chmn., CEO,;chmn. ;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
BAUSCH & LOMB HLDGS  -REDH;Ronald L. Zarrella;2085Ronald L. Zarrella;3851;Changes;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;3;1;1;1;1;1;1;1;2;3;1;1;1;2;1;1;3;1;1;1;1;1;1;2;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
BAUSCH & LOMB HLDGS  -REDH;Ronald L. Zarrella;2085Ronald L. Zarrella;3851;Board Memberships;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
BAXTER INTERNATIONAL INC;Robert L. Parkinson, Jr.;2086Robert L. Parkinson, Jr.;3841;Companies;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;A;A;A;A;A;A;A;A;A;Z;Z;Z;Z;Z;Z;Z;Z;Z
BAXTER INTERNATIONAL INC;Robert L. Parkinson, Jr.;2086Robert L. Parkinson, Jr.;3841;nameOf Company;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Abbott Laboratory, Inc.,;Abbott Laboratory, Inc.,;Abbott Laboratory, Inc.,;Abbott Laboratory, Inc.,;Abbott Laboratory, Inc.,;Abbott Laboratory, Inc.,;Abbott Laboratory, Inc.,;Abbott Laboratory, Inc.,;Abbott Laboratory, Inc.,;Abbott Laboratory, Inc.,;Abbott Laboratory, Inc.,;Abbott Laboratory, Inc.,;Abbott Laboratory, Inc.,;Abbott Laboratory, Inc.,;Abbott Laboratory, Inc.,;Abbott Laboratory, Inc.,;Abbott Laboratory, Inc.,;Abbott Laboratory, Inc.,;Abbott Laboratory, Inc.,;Abbott Laboratory, Inc.,;Abbott Laboratory, Inc.,;Abbott Laboratory, Inc.,;Abbott Laboratory, Inc.,;Abbott Laboratory, Inc.,;Abbott Laboratory, Inc.,;Abbott Laboratory, Inc.,;Loyola U.;Loyola U. ;Baxter International, Inc.,;Baxter International, Inc.,;Baxter International, Inc.,;Baxter International, Inc.,;Baxter International, Inc.,;Baxter International, Inc.,;Baxter International, Inc.,;Baxter International, Inc.,;Baxter International, Inc.,;Z;Z;Z;Z;Z;Z;Z;Z;Z
BAXTER INTERNATIONAL INC;Robert L. Parkinson, Jr.;2086Robert L. Parkinson, Jr.;3841;Titles;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;H;H;H;H;H;H;H;H;H;H;H;H;H;H;D;D;D;D;D;D;D;D;D;J;J;J;D;D;L;L;L;L;L;L;L;L;L;Z;Z;Z;Z;Z;Z;Z;Z;Z
BAXTER INTERNATIONAL INC;Robert L. Parkinson, Jr.;2086Robert L. Parkinson, Jr.;3841;DesignationDetail;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;other;other;other;other;other;other;other;other;other;other;other;other;other;other;v.p. European ops.,;v.p. European ops.,;v.p. European ops.,;sr. v.p. chem. and agrl. products,;sr. v.p. chem. and agrl. products,;pres. internat. divsn.,;pres. internat. divsn.,;pres. internat. divsn.,;pres. internat. divsn.,;pres., COO,;pres., COO,;pres., COO,;dean, ;dean, ;chmn., CEO,;chmn., CEO,;chmn., CEO,;chmn., CEO,;chmn., CEO,;chmn., CEO,;chmn., CEO,;chmn., CEO,;chmn., CEO,;Z;Z;Z;Z;Z;Z;Z;Z;Z
BAXTER INTERNATIONAL INC;Robert L. Parkinson, Jr.;2086Robert L. Parkinson, Jr.;3841;changes;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;1;1;1;2;1;1;1;2;1;1;1;2;1;1;2;1;1;2;1;2;1;1;1;2;1;1;3;1;3;1;1;1;1;1;1;1;1;Z;Z;Z;Z;Z;Z;Z;Z;Z
BAXTER INTERNATIONAL INC;Robert L. Parkinson, Jr.;2086Robert L. Parkinson, Jr.;3841;Board Memberships;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;Z;Z;Z;Z;Z;Z;Z;Z;Z
BB&T CORP;Kelly S. King;11856Kelly S. King;6029;Companies;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;Z;Z;Z;Z;Z;Z;Z;Z;Z
